participant_id,additional_doses,ad_recall,ad_emotion,trust_medical_endline,trust_government_endline,trust_pharma_endline,trust_media_endline,understand_vaccines_endline,vaccine_immunity_endline,personal_choice_endline,social_influence_endline,social_media_impact_endline,external_pressure_endline,judged_endline,bad_reaction_endline,variant_concern_endline,safety_concern_endline,conflicting_info_endline,short_term_effects_endline,long_term_effects_endline,risk_exaggerated_endline,preventive_measures_endline,access_delay_endline,incentives_help_endline,overall_view_change
7,No,Yes,No strong feelings (neutral),2,1,3,1,1,1,5,1,5,5,4,3,1,5,4,5,5,3,4,1,2,Does not change
375,No,No,No strong feelings (neutral),5,5,4,5,5,2,5,4,4,1,3,2,3,4,3,4,2,2,1,2,3,Positive
546,Yes,Yes,More confident in vaccines,3,2,3,5,5,5,5,3,5,1,3,1,1,3,5,3,3,3,1,3,1,Does not change
447,Yes,Yes,More confident in vaccines,4,3,2,4,2,1,3,3,4,3,2,3,4,1,2,4,5,4,1,5,2,Positive
2948,No,No,More motivated to protect others,5,5,5,4,5,5,2,2,4,2,3,3,2,3,2,1,3,1,1,4,2,Does not change
1450,No,No,More confident in vaccines,4,5,4,4,1,1,2,3,1,2,4,3,2,4,2,4,1,4,5,4,1,Does not change
2604,No,No,More motivated to protect others,2,2,1,3,2,4,3,1,3,2,2,2,5,1,2,5,3,3,3,3,1,Much more negative
127,No,No,No strong feelings (neutral),2,5,2,5,5,3,3,5,2,2,4,5,3,4,5,4,4,5,4,1,1,Negative
2778,No,No,No strong feelings (neutral),3,3,4,1,5,3,3,2,2,5,2,3,5,5,4,3,1,4,1,2,4,Does not change
2700,Yes,No,No strong feelings (neutral),3,5,1,2,1,2,3,5,2,3,4,5,5,4,2,5,4,3,5,4,2,Does not change
4182,No,No,NA,1,1,2,5,5,5,3,1,4,3,3,5,2,4,5,4,2,4,5,4,3,Does not change
1857,No,No,More confident in vaccines,4,5,3,1,3,5,4,2,4,1,2,2,1,1,1,4,2,2,1,1,2,Does not change
4631,Yes,Yes,No strong feelings (neutral),5,3,5,1,2,3,3,3,4,4,5,3,1,2,1,2,3,3,1,3,4,Positive
4804,Yes,Yes,More confident in vaccines,4,5,5,1,5,5,4,4,2,1,2,4,1,1,3,1,2,4,1,1,1,Does not change
215,Yes,Yes,No strong feelings (neutral),3,4,2,2,5,5,2,4,5,4,3,2,5,2,1,3,2,2,3,1,2,Does not change
3022,No,No,No strong feelings (neutral),2,4,4,4,3,5,2,3,4,1,5,2,4,1,5,4,1,5,4,1,1,Does not change
180,No,Yes,More motivated to protect others,5,4,5,4,2,4,4,5,3,3,2,2,1,1,5,5,1,3,1,1,2,Does not change
2601,Yes,Yes,More confident in vaccines,5,3,5,2,3,5,3,5,2,2,2,2,2,3,2,2,1,2,1,5,1,Does not change
4462,No,Yes,More confident in vaccines,1,4,1,5,2,3,4,4,4,3,3,4,2,2,4,1,1,4,2,2,3,Does not change
3156,No,Yes,No strong feelings (neutral),4,2,4,5,3,4,3,1,5,2,5,4,2,1,3,2,2,5,3,2,2,Does not change
2730,No,Yes,No strong feelings (neutral),1,1,1,2,4,4,4,2,1,1,2,4,5,4,4,3,5,4,3,2,3,Does not change
4001,Yes,No,"More confident in vaccines, More anxious about side effects",2,4,2,5,1,3,4,3,5,3,4,4,4,2,5,5,4,2,4,2,3,Does not change
3722,No,No,No strong feelings (neutral),5,3,2,5,5,2,5,3,4,5,5,4,4,5,4,3,2,2,4,5,2,Does not change
1553,Yes,Yes,More confident in vaccines,5,4,4,4,4,4,2,2,5,3,1,1,1,2,1,1,1,1,2,5,1,Does not change
3627,Yes,Yes,More confident in vaccines,4,3,4,2,2,4,4,2,4,1,2,4,4,1,4,2,1,2,4,2,1,Does not change
143,No,No,No strong feelings (neutral),5,4,5,4,2,5,3,1,3,1,2,1,4,1,2,3,1,2,4,3,1,Does not change
4777,No,Yes,No strong feelings (neutral),2,2,5,4,3,3,2,3,3,2,2,2,3,5,3,1,4,5,5,2,3,Does not change
1008,No,No,Overwhelmed,5,4,1,4,5,5,2,4,4,5,5,2,3,3,5,5,2,5,2,5,4,Positive
198,Yes,Yes,More confident in vaccines,5,5,1,3,3,3,5,5,1,1,4,2,1,1,3,1,3,3,1,1,3,Does not change
214,Yes,Yes,No strong feelings (neutral),2,4,5,4,5,3,2,2,5,1,5,4,2,4,2,1,4,2,5,4,3,Does not change
1928,Yes,Yes,Overwhelmed,5,4,1,4,4,5,3,4,4,3,3,2,1,2,4,5,3,1,2,3,5,Does not change
2275,No,Yes,No strong feelings (neutral),3,4,4,1,1,5,3,5,3,2,5,4,2,3,2,4,5,5,4,4,5,Much more negative
1667,No,No,No strong feelings (neutral),4,4,4,5,4,1,5,4,1,3,3,3,1,3,1,3,4,1,5,3,3,Much more negative
3682,Yes,Yes,More confident in vaccines,4,3,3,4,4,4,1,2,3,3,5,1,4,3,3,4,2,4,3,4,5,Does not change
2543,No,No,No strong feelings (neutral),3,5,2,3,5,2,3,2,4,5,3,5,1,1,4,3,1,1,2,3,3,Does not change
3661,No,No,More confident in vaccines,4,1,2,1,2,3,2,1,3,2,3,4,4,4,4,5,4,3,1,3,1,Does not change
2631,No,No,No strong feelings (neutral),4,2,3,5,5,5,3,5,5,2,5,5,3,1,5,1,2,1,2,2,1,Does not change
2197,No,No,No strong feelings (neutral),1,5,3,4,1,3,5,5,2,5,4,3,2,4,4,4,2,2,1,2,3,Does not change
863,No,No,No strong feelings (neutral),4,3,3,3,3,4,5,1,1,1,3,2,2,2,2,5,2,5,2,3,4,Does not change
3856,No,Yes,Overwhelmed,1,4,1,2,4,3,4,2,4,5,4,5,5,1,5,1,5,4,5,5,4,Does not change
1611,No,No,More confident in vaccines,5,4,3,5,4,5,3,5,2,2,3,3,1,1,4,1,2,2,3,3,2,Does not change
4057,Yes,Yes,More motivated to protect others,5,4,4,3,5,3,2,3,5,3,3,4,1,2,1,4,1,1,2,2,2,Does not change
4248,No,No,NA,2,2,3,2,2,2,3,5,3,3,2,3,3,5,1,5,3,4,3,3,1,Does not change
1416,No,No,No strong feelings (neutral),5,4,5,2,1,3,3,1,2,1,1,3,1,3,3,2,2,3,1,3,3,Does not change
4724,No,Yes,No strong feelings (neutral),5,3,4,2,4,5,3,2,1,3,4,1,4,2,3,1,2,4,2,5,1,Does not change
4612,Yes,Yes,Overwhelmed,3,2,3,2,3,4,1,2,5,5,3,3,5,2,2,2,2,2,1,2,4,Much more positive
4029,Yes,No,No strong feelings (neutral),3,5,5,3,3,5,4,3,3,1,1,2,1,2,3,2,2,2,1,2,1,Much more positive
1987,No,No,More anxious about side effects,5,4,5,2,4,4,4,4,4,4,4,2,1,3,2,1,4,5,3,2,1,Positive
689,Yes,Yes,More anxious about side effects,4,2,1,2,1,5,1,2,4,1,3,4,4,5,4,4,2,3,4,3,4,Does not change
1235,Yes,Yes,Overwhelmed,3,4,1,1,5,3,5,2,3,3,1,2,1,2,3,2,3,5,1,2,4,Positive
129,Yes,Yes,No strong feelings (neutral),5,5,3,2,5,4,4,3,5,2,4,1,1,1,4,3,1,1,2,1,4,Much more positive
762,No,No,No strong feelings (neutral),2,3,4,1,3,1,3,3,4,3,4,5,5,4,3,5,3,2,3,4,2,Does not change
944,Yes,Yes,More motivated to protect others,4,5,3,5,3,5,1,3,5,3,1,1,1,2,1,3,3,1,3,3,3,Does not change
4002,Yes,Yes,More confident in vaccines,3,3,4,4,4,4,3,1,3,1,3,4,4,3,1,3,1,1,3,3,4,Much more positive
2770,Yes,No,Overwhelmed,5,4,5,2,5,4,2,1,2,3,4,4,1,1,5,2,2,3,3,4,5,Positive
1306,No,No,No strong feelings (neutral),1,4,3,5,2,3,2,3,4,3,5,5,3,5,2,4,5,5,3,1,2,Does not change
1087,Yes,Yes,No strong feelings (neutral),5,3,3,3,3,3,2,3,4,2,1,2,5,1,4,2,3,2,4,3,3,Does not change
2457,Yes,Yes,More confident in vaccines,5,3,4,5,5,5,1,2,3,2,3,1,1,2,2,2,1,4,3,3,4,Does not change
1459,No,Yes,More confident in vaccines,2,5,3,1,1,5,3,3,1,2,2,1,5,3,2,1,4,3,1,1,4,Positive
2875,Yes,No,More confident in vaccines,5,5,5,4,2,4,4,2,3,5,3,3,1,3,3,2,1,1,4,2,3,Does not change
672,Yes,No,No strong feelings (neutral),4,5,3,4,5,1,2,3,1,3,3,1,1,2,4,3,2,3,2,3,3,Much more positive
3215,Yes,No,No strong feelings (neutral),3,2,2,2,3,1,2,3,3,4,2,3,5,4,4,5,3,2,5,3,4,Does not change
4043,Yes,Yes,More confident in vaccines,3,5,3,5,2,4,4,2,1,3,4,1,1,4,1,3,2,3,3,2,1,Does not change
2863,Yes,Yes,More confident in vaccines,4,3,4,4,5,4,2,4,1,3,3,2,1,1,5,1,2,2,1,1,2,Does not change
2357,No,Yes,More motivated to protect others,5,5,1,3,5,4,4,3,4,3,2,1,4,2,2,3,1,5,2,1,1,Positive
1070,No,No,No strong feelings (neutral),5,3,3,1,5,2,2,1,4,4,1,3,2,3,1,3,1,2,2,3,5,Does not change
4378,Yes,Yes,No strong feelings (neutral),3,5,2,2,4,4,5,2,2,3,1,1,3,4,2,1,1,2,3,1,2,Positive
2454,No,Yes,More anxious about side effects,4,5,2,5,2,3,2,2,5,3,3,1,2,3,3,3,3,2,3,2,1,Much more positive
1088,No,Yes,More confident in vaccines,5,5,5,4,1,5,4,5,2,2,4,1,2,1,1,1,2,2,2,1,3,Does not change
3770,Yes,Yes,Overwhelmed,4,3,2,2,3,2,3,5,4,2,1,1,3,3,5,2,5,2,2,3,3,Does not change
1797,No,No,No strong feelings (neutral),1,2,4,4,3,1,1,1,3,1,3,4,3,5,3,4,2,2,2,4,3,Does not change
4299,No,Yes,More confident in vaccines,5,4,1,1,2,2,3,4,3,3,2,1,4,3,2,3,5,1,5,4,2,Does not change
4996,No,No,No strong feelings (neutral),3,1,5,2,3,4,3,2,2,5,2,3,3,4,4,3,3,5,5,4,4,Much more negative
4674,Yes,No,More confident in vaccines,5,4,5,5,5,5,2,5,3,5,2,4,1,2,5,3,4,2,3,1,2,Much more positive
1146,Yes,No,No strong feelings (neutral),2,1,1,3,1,3,4,4,1,3,5,4,1,3,3,5,2,5,4,2,3,Negative
4274,No,No,NA,4,2,5,5,4,1,5,1,5,4,2,3,2,3,3,1,3,3,3,1,4,Positive
2428,No,No,More motivated to protect others,5,5,3,2,5,5,5,2,2,3,5,3,1,1,5,3,1,1,3,3,2,Much more positive
549,No,Yes,Overwhelmed,2,5,5,5,5,5,2,3,1,3,3,4,2,2,5,2,2,1,5,4,4,Does not change
2130,No,Yes,Overwhelmed,4,5,1,3,1,5,2,2,4,1,3,3,4,4,5,4,4,3,1,5,2,Positive
2017,Yes,No,More confident in vaccines,5,4,5,5,4,4,1,1,3,3,1,2,4,3,5,5,1,3,3,2,2,Does not change
2341,Yes,No,"More confident in vaccines, Overwhelmed",4,1,4,2,2,3,3,4,4,4,4,4,3,1,5,3,3,5,2,5,4,Does not change
1670,Yes,Yes,Overwhelmed,4,4,4,4,5,3,2,3,3,2,3,3,1,2,5,2,4,1,1,5,3,Positive
963,No,Yes,"More confident in vaccines, More anxious about side effects",2,3,5,2,3,2,3,2,4,1,4,5,2,3,5,4,1,3,5,4,3,Does not change
1473,No,No,No strong feelings (neutral),4,5,5,4,3,3,2,3,4,2,4,2,2,4,2,3,3,3,3,2,2,Negative
1400,No,No,NA,5,3,2,2,1,4,3,2,2,5,5,5,5,4,1,4,2,5,4,2,2,Does not change
3460,Yes,Yes,No strong feelings (neutral),3,2,5,4,4,5,3,2,2,2,4,1,5,1,2,1,2,3,1,3,3,Does not change
673,No,Yes,No strong feelings (neutral),3,4,4,5,5,5,2,2,4,3,3,3,3,2,4,2,1,2,5,4,3,Does not change
2605,No,Yes,"More confident in vaccines, Overwhelmed",1,4,2,3,3,1,1,2,3,2,5,3,4,4,4,5,1,5,4,5,1,Does not change
2575,Yes,Yes,No strong feelings (neutral),2,5,2,1,2,4,4,3,4,3,1,4,4,4,1,5,5,2,5,3,5,Much more negative
1493,Yes,No,More motivated to protect others,5,5,3,4,5,4,2,4,5,2,1,2,2,2,2,4,1,2,5,3,3,Does not change
1655,Yes,Yes,More confident in vaccines,5,3,5,3,2,4,4,3,4,1,4,2,2,1,3,1,1,3,1,1,4,Does not change
1171,No,Yes,No strong feelings (neutral),2,3,4,1,1,4,2,4,4,2,4,2,4,3,2,5,1,3,3,2,2,Does not change
1219,No,Yes,More motivated to protect others,2,3,3,5,2,5,5,5,1,5,3,1,2,2,4,1,5,1,3,1,2,Negative
1486,No,Yes,No strong feelings (neutral),4,3,5,5,4,1,3,4,1,3,2,4,4,3,4,3,1,5,2,2,4,Positive
792,Yes,No,More motivated to protect others,2,3,5,3,3,3,4,3,5,1,3,2,3,2,1,4,4,3,3,2,1,Does not change
1531,No,No,NA,4,1,3,5,5,5,4,2,2,3,4,2,1,4,2,3,2,4,2,1,5,Does not change
2107,No,Yes,No strong feelings (neutral),3,1,4,4,4,4,5,2,3,2,5,4,1,3,4,1,4,3,3,4,2,Does not change
1654,Yes,Yes,Overwhelmed,4,5,4,4,4,4,3,5,5,3,2,2,2,1,4,3,5,2,2,2,2,Positive
3011,No,Yes,No strong feelings (neutral),3,4,4,2,3,1,4,1,2,4,4,3,1,4,3,2,4,5,5,1,3,Does not change
1540,Yes,Yes,More confident in vaccines,2,4,2,2,4,3,2,5,5,5,4,1,3,3,3,2,3,3,4,1,2,Much more positive
1259,Yes,Yes,More motivated to protect others,5,4,4,4,4,2,4,1,2,3,3,5,1,1,1,3,1,1,2,5,3,Does not change
3964,No,Yes,More confident in vaccines,4,4,1,5,4,5,3,3,3,2,1,3,2,1,3,3,1,3,2,1,1,Positive
4975,No,No,No strong feelings (neutral),3,2,3,3,3,3,5,4,5,5,3,5,3,2,5,3,4,3,3,3,4,Does not change
4815,No,Yes,No strong feelings (neutral),3,5,4,2,5,4,2,1,5,4,4,3,5,1,5,4,2,3,5,4,3,Does not change
3848,Yes,Yes,No strong feelings (neutral),4,4,4,1,3,3,1,2,1,3,1,4,4,3,4,4,2,4,3,4,4,Does not change
4318,Yes,Yes,More confident in vaccines,2,3,5,5,2,2,4,4,2,3,2,3,5,1,1,3,3,3,4,4,4,Does not change
3677,No,Yes,More confident in vaccines,3,5,4,5,4,5,4,1,4,1,2,3,1,3,1,3,2,1,5,3,2,Much more positive
1967,No,No,No strong feelings (neutral),3,2,2,3,3,3,5,2,1,5,5,3,5,3,4,5,5,5,3,4,2,Much more negative
4451,Yes,No,No strong feelings (neutral),4,1,1,2,4,3,2,3,4,5,4,5,3,1,4,4,5,4,4,5,3,Much more negative
2939,Yes,Yes,"More confident in vaccines, Overwhelmed",3,5,5,3,3,3,4,4,3,5,2,4,5,3,5,4,2,5,3,2,3,Does not change
1702,No,No,Overwhelmed,2,4,4,3,2,5,4,4,3,5,3,3,2,3,5,5,4,3,4,3,5,Does not change
829,No,No,No strong feelings (neutral),3,2,4,4,2,3,1,4,3,2,5,1,3,3,5,1,5,4,4,1,3,Does not change
1067,No,No,No strong feelings (neutral),4,4,4,2,5,4,5,2,1,4,2,3,3,3,4,3,3,4,2,2,4,Does not change
3492,Yes,Yes,More confident in vaccines,5,2,2,5,1,4,2,2,5,2,1,3,2,3,1,2,1,3,4,4,1,Does not change
430,No,Yes,No strong feelings (neutral),4,4,4,1,3,4,2,4,2,1,1,4,1,2,2,1,1,4,1,3,2,Does not change
1216,No,No,No strong feelings (neutral),3,1,2,2,3,5,3,3,3,3,5,1,2,1,3,5,4,3,4,3,3,Does not change
167,Yes,Yes,More confident in vaccines,5,4,3,4,5,5,2,2,4,1,1,2,1,3,3,3,2,3,3,1,3,Does not change
360,Yes,Yes,Overwhelmed,2,5,2,5,2,3,3,3,4,5,5,2,1,2,4,3,3,3,1,3,3,Much more negative
712,Yes,No,More anxious about side effects,1,5,3,1,3,3,3,2,3,2,3,2,4,2,4,4,4,1,4,3,2,Does not change
1722,No,No,No strong feelings (neutral),1,5,1,1,2,4,3,3,4,3,2,4,5,4,2,2,3,4,3,3,4,Much more positive
1607,Yes,No,No strong feelings (neutral),1,4,4,1,3,1,2,3,2,3,5,5,3,4,5,1,3,5,1,4,1,Positive
3004,No,Yes,No strong feelings (neutral),2,2,1,1,5,2,2,4,4,5,3,3,5,1,4,5,2,4,5,1,4,Much more negative
3481,No,No,No strong feelings (neutral),2,5,4,3,5,5,2,2,4,2,3,4,4,3,4,1,4,2,2,1,5,Does not change
3304,Yes,No,More anxious about side effects,3,4,1,2,3,2,5,1,2,1,3,4,1,2,2,5,1,4,4,2,3,Much more negative
4123,Yes,Yes,More confident in vaccines,5,4,5,5,3,4,2,2,4,1,1,1,2,3,2,1,1,2,3,2,1,Much more negative
1708,No,Yes,Overwhelmed,3,3,2,5,3,2,1,3,2,2,5,3,2,3,5,3,1,4,2,1,1,Positive
1338,Yes,No,No strong feelings (neutral),3,2,4,2,1,2,5,2,5,4,5,4,4,5,5,3,3,5,4,2,1,Does not change
3508,Yes,No,No strong feelings (neutral),4,1,4,1,3,3,3,4,3,3,1,5,4,4,1,5,4,5,3,3,4,Positive
2468,Yes,Yes,More motivated to protect others,2,3,4,4,5,3,4,1,3,3,1,5,1,2,2,1,3,4,1,1,2,Positive
2488,No,Yes,More confident in vaccines,5,5,5,1,1,5,3,4,2,4,1,5,5,3,2,2,4,1,2,1,1,Does not change
999,Yes,Yes,More motivated to protect others,5,5,5,4,5,4,3,2,5,1,1,2,2,3,2,1,2,2,3,4,2,Positive
1888,Yes,No,No strong feelings (neutral),5,1,3,5,4,1,3,3,5,2,3,2,4,3,4,3,4,2,2,3,1,Does not change
26,No,Yes,No strong feelings (neutral),3,4,4,3,5,4,4,5,2,3,2,1,1,2,4,4,4,2,2,2,3,Does not change
4262,Yes,No,No strong feelings (neutral),1,3,3,2,4,2,3,3,4,4,5,2,4,2,3,4,3,4,5,2,3,Does not change
4978,No,No,No strong feelings (neutral),4,3,4,4,2,2,4,3,5,1,1,3,3,2,3,2,2,2,1,2,3,Does not change
3821,No,Yes,Overwhelmed,4,2,3,5,4,4,4,4,3,2,1,1,2,2,5,1,2,4,3,1,1,Does not change
3129,Yes,No,More confident in vaccines,5,4,5,5,2,1,5,5,2,1,3,3,1,1,1,1,1,2,1,4,1,Does not change
3475,No,Yes,"More confident in vaccines, Overwhelmed",3,1,4,4,2,4,4,3,3,4,4,3,2,5,5,5,4,4,3,2,4,Does not change
3484,No,No,NA,1,2,2,4,2,3,2,2,4,4,2,5,2,5,4,5,4,4,4,4,4,Much more negative
3874,No,No,More motivated to protect others,5,5,5,5,5,2,5,2,3,5,1,2,2,2,5,3,1,3,1,1,1,Negative
1826,No,Yes,No strong feelings (neutral),5,5,4,5,4,2,5,5,2,2,2,1,2,3,4,3,2,3,1,4,3,Positive
3032,No,No,No strong feelings (neutral),5,1,2,5,2,4,1,2,5,2,3,3,4,3,5,4,2,4,5,4,5,Does not change
1001,No,No,NA,1,1,2,3,3,4,2,5,2,1,1,4,1,3,2,2,4,4,5,3,1,Does not change
4356,No,Yes,No strong feelings (neutral),5,1,4,3,1,2,3,4,4,5,5,2,4,5,5,1,5,4,3,5,2,Does not change
905,Yes,Yes,"More motivated to protect others, More confident in vaccines",5,5,3,2,5,5,2,1,2,2,1,2,3,3,1,3,2,2,1,1,1,Much more positive
2070,No,Yes,More confident in vaccines,4,2,5,2,4,4,2,1,4,2,3,4,1,3,3,3,4,1,4,1,4,Does not change
4932,No,Yes,More confident in vaccines,5,3,5,1,5,4,3,4,2,1,1,3,1,1,4,1,4,5,2,2,5,Does not change
3706,Yes,No,More motivated to protect others,3,3,2,5,1,5,3,5,2,3,2,2,2,1,4,2,2,4,4,5,3,Does not change
134,No,No,Overwhelmed,3,1,1,1,2,1,3,2,3,4,3,4,1,1,4,5,3,2,2,4,4,Does not change
4265,Yes,Yes,More confident in vaccines,4,2,2,5,5,5,5,3,4,1,3,1,1,3,2,3,2,3,3,1,1,Does not change
2410,No,No,No strong feelings (neutral),5,3,5,5,3,4,4,2,2,4,3,4,2,4,4,4,2,3,4,2,4,Negative
848,Yes,Yes,More motivated to protect others,5,3,2,4,5,5,4,1,3,3,1,4,3,1,3,2,2,1,1,1,3,Does not change
657,No,Yes,No strong feelings (neutral),4,4,4,2,2,1,1,1,5,1,1,1,5,3,4,1,1,4,1,4,1,Negative
2937,Yes,No,Overwhelmed,4,1,2,1,5,2,3,2,4,3,4,3,4,5,2,2,1,2,2,5,1,Does not change
4271,No,No,No strong feelings (neutral),4,5,2,3,2,2,1,4,3,4,5,2,3,4,5,5,5,4,3,1,5,Does not change
163,No,No,No strong feelings (neutral),2,2,1,5,2,3,3,5,4,5,5,4,2,3,4,2,3,5,5,3,5,Does not change
3412,Yes,Yes,More confident in vaccines,5,1,3,1,5,5,3,5,4,1,3,2,3,1,1,2,3,4,4,2,3,Much more negative
4229,No,No,More confident in vaccines,5,4,4,3,3,4,2,1,1,1,3,2,1,1,3,2,1,1,3,4,3,Does not change
4630,Yes,No,NA,5,4,2,5,5,3,4,3,3,2,4,2,3,1,3,5,2,1,5,3,1,Positive
243,Yes,No,NA,2,4,4,3,2,5,4,5,5,2,5,2,3,3,2,2,4,1,2,2,4,Negative
2984,Yes,No,NA,1,4,3,1,5,4,3,5,3,4,5,2,4,1,3,1,2,3,1,4,3,Much more negative
3391,No,Yes,NA,2,4,2,2,5,4,4,5,3,4,3,5,5,1,3,3,2,4,3,3,4,Does not change
4270,No,Yes,No strong feelings (neutral),3,4,5,2,5,4,4,1,3,5,2,3,2,1,3,3,3,2,3,3,3,Does not change
3913,No,No,No strong feelings (neutral),3,1,3,2,1,2,4,1,2,5,5,2,5,3,3,1,4,3,2,5,5,Does not change
1741,Yes,No,More confident in vaccines,2,1,2,5,5,5,3,4,5,4,1,5,2,2,5,2,4,3,3,4,1,Does not change
277,Yes,No,More confident in vaccines,4,5,2,1,2,2,3,2,3,3,3,4,3,2,3,4,3,4,3,1,2,Positive
2848,Yes,No,No strong feelings (neutral),5,5,5,2,5,4,2,3,3,3,4,2,2,1,2,2,1,2,1,3,3,Does not change
3347,Yes,Yes,No strong feelings (neutral),2,3,3,5,2,3,3,2,1,4,5,5,1,4,2,3,4,3,3,3,4,Does not change
3392,Yes,Yes,No strong feelings (neutral),5,2,3,5,5,5,2,3,3,4,2,1,4,5,3,2,3,3,2,1,1,Does not change
3477,No,Yes,No strong feelings (neutral),4,1,5,4,5,1,3,5,3,3,2,3,4,1,5,5,5,3,3,5,5,Does not change
427,Yes,No,More motivated to protect others,5,2,5,4,5,4,3,3,3,4,1,1,4,2,3,1,2,3,3,2,2,Positive
671,No,Yes,Overwhelmed,2,2,3,5,3,4,2,2,1,3,2,1,3,3,4,4,1,4,4,2,2,Positive
1212,No,No,No strong feelings (neutral),3,1,2,1,2,3,2,5,3,4,4,2,2,2,2,3,3,5,5,5,3,Does not change
276,Yes,Yes,More anxious about side effects,3,5,3,2,2,5,3,3,3,2,1,1,1,1,4,1,5,2,3,5,1,Does not change
4235,No,Yes,Overwhelmed,1,1,4,1,3,1,3,3,3,4,3,2,2,4,4,4,3,1,5,4,4,Does not change
3461,No,Yes,No strong feelings (neutral),3,2,5,4,2,3,5,1,5,2,2,1,4,3,2,1,5,2,2,1,2,Negative
2370,Yes,Yes,More confident in vaccines,5,3,1,3,5,2,4,3,1,2,1,2,5,4,2,1,5,2,2,4,2,Negative
771,No,No,No strong feelings (neutral),5,3,2,5,3,3,3,4,3,5,4,1,2,2,2,3,5,4,3,3,2,Negative
2136,Yes,Yes,More confident in vaccines,4,5,5,5,4,4,4,3,4,2,2,3,1,1,3,4,3,1,1,2,1,Does not change
4885,Yes,Yes,More confident in vaccines,2,5,4,2,5,2,3,5,3,2,1,4,1,4,1,2,3,3,2,2,2,Does not change
91,No,No,No strong feelings (neutral),3,1,4,5,2,2,5,2,4,2,1,3,4,2,5,1,4,4,1,5,3,Does not change
3573,Yes,Yes,More confident in vaccines,4,5,4,5,3,2,3,3,3,2,3,1,3,3,3,1,2,3,2,4,1,Positive
4707,Yes,Yes,No strong feelings (neutral),5,4,4,3,4,5,2,4,4,3,5,3,1,5,3,1,2,1,3,3,4,Negative
4712,No,Yes,No strong feelings (neutral),3,5,5,5,5,4,4,1,1,1,2,3,3,2,3,3,2,4,1,3,2,Does not change
4008,Yes,No,No strong feelings (neutral),5,5,4,3,5,4,1,4,3,3,1,5,1,1,1,2,1,1,4,3,1,Much more negative
1149,No,No,NA,3,4,3,1,4,1,4,3,5,3,4,1,2,2,2,5,3,3,3,1,2,Negative
3336,No,Yes,No strong feelings (neutral),3,3,3,5,4,5,2,5,3,4,3,2,3,1,5,1,4,4,1,2,4,Does not change
4577,No,No,No strong feelings (neutral),1,2,4,2,2,1,4,5,5,3,3,5,4,5,4,4,5,5,1,4,5,Does not change
3820,Yes,Yes,More confident in vaccines,5,3,5,5,1,5,2,3,4,1,1,3,2,1,4,1,2,4,3,2,2,Negative
3393,No,No,More confident in vaccines,5,3,3,1,2,4,3,3,3,1,3,4,5,1,2,5,5,3,1,1,3,Does not change
1585,No,No,Overwhelmed,2,5,2,4,2,3,3,1,4,1,3,4,2,3,1,4,2,2,3,2,3,Positive
3045,Yes,No,More confident in vaccines,5,5,5,1,4,4,4,5,4,2,3,2,2,1,3,2,3,2,4,1,2,Positive
4735,No,Yes,No strong feelings (neutral),5,4,5,2,5,3,1,3,5,3,3,2,3,3,2,1,3,4,4,1,4,Negative
2949,No,Yes,More confident in vaccines,5,2,3,4,5,3,3,3,3,4,4,2,1,1,4,1,1,3,1,2,4,Positive
1672,Yes,Yes,More anxious about side effects,3,3,4,3,3,1,4,3,4,4,2,5,3,2,3,1,2,3,4,3,2,Does not change
32,No,Yes,More confident in vaccines,2,1,5,2,2,5,3,2,3,1,3,2,5,2,3,5,3,3,1,5,2,Positive
3836,No,Yes,Overwhelmed,5,4,4,5,5,3,2,5,3,3,2,4,4,1,4,1,4,3,1,2,5,Does not change
4611,Yes,No,More confident in vaccines,5,5,3,1,5,5,4,2,1,2,3,1,1,4,3,2,2,2,3,2,4,Does not change
858,No,Yes,No strong feelings (neutral),4,3,2,2,5,4,2,3,4,5,3,4,4,5,3,3,4,4,5,3,2,Does not change
3383,Yes,No,No strong feelings (neutral),3,5,4,4,4,4,4,3,3,1,5,4,2,2,2,1,3,3,4,4,5,Does not change
1783,No,No,No strong feelings (neutral),5,4,1,2,5,3,5,1,1,4,4,1,4,5,3,5,2,1,2,5,3,Does not change
3130,Yes,No,No strong feelings (neutral),5,3,3,1,2,5,2,3,3,4,4,4,3,4,3,5,1,4,3,1,4,Does not change
1577,No,No,No strong feelings (neutral),4,4,2,1,4,1,2,3,4,4,4,2,5,2,3,3,3,4,3,3,1,Does not change
726,Yes,Yes,Overwhelmed,5,2,5,3,2,2,2,3,1,5,4,5,5,4,5,4,5,5,4,4,3,Much more positive
4780,Yes,Yes,"More motivated to protect others, More anxious about side effects",4,1,5,1,4,2,1,2,3,4,1,3,3,4,2,3,3,1,4,4,1,Much more positive
3441,No,No,More anxious about side effects,5,3,4,3,3,4,5,2,5,2,2,1,1,2,5,4,3,1,1,1,3,Much more positive
2797,No,No,More anxious about side effects,4,2,5,1,4,2,2,4,2,2,3,5,4,2,4,3,5,1,3,2,1,Does not change
568,Yes,No,No strong feelings (neutral),5,5,4,4,5,5,2,3,2,1,1,1,3,1,4,1,3,3,1,2,2,Does not change
3295,No,Yes,No strong feelings (neutral),5,2,3,4,4,1,2,3,3,4,4,3,1,4,2,3,2,3,4,2,1,Does not change
6,No,No,No strong feelings (neutral),4,3,2,2,2,3,3,4,2,2,3,5,4,1,2,1,4,5,5,3,4,Does not change
